"cn","Aou","BCR","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst"
"Swainson's Thrush",7580,"17",190007.02,186179,0.463275906631868,80344.4,281662.3,61077.575,394639.05,190000,186000,80300,282000,61100,395000
"Swainson's Thrush",7580,"13",32338.03,29326.5,0.719184813480203,7423,62842.1,3174.05,89408.875,32300,29300,7420,62800,3170,89400
"Swainson's Thrush",7580,"28",4407.84,3913,0.6595638682066,1284.5,8653.8,579.925,11769.95,4410,3910,1280,8650,580,11800
"Hermit Thrush",7590,"10",1664714.3,1596743.5,0.227808386955591,1238833.3,2177717.2,987163.075,2472995.8,1660000,1600000,1240000,2180000,987000,2470000
"Hermit Thrush",7590,"4",4858941.46,4671013,0.302713432834844,3187806.9,7139857.9,2740443.875,8293287.725,4860000,4670000,3190000,7140000,2740000,8290000
"Hermit Thrush",7590,"5",5083978.67,4710488.5,0.254489568978565,3538873.2,6842587.6,3124727.1,7654138.825,5080000,4710000,3540000,6840000,3120000,7650000
"Hermit Thrush",7590,"6",6063792.14,5784788.5,0.209544237749757,4538163.4,7763840.8,4037610.125,8611436.8,6060000,5780000,4540000,7760000,4040000,8610000
"Hermit Thrush",7590,"9",533207.03,533621,0.250434015606803,357460.9,699779.4,316772,779655.65,533000,534000,357000,7e+05,317000,780000
"Hermit Thrush",7590,"15",74764.37,66930.5,0.329749247754809,46988.6,109228.4,40619.85,123557.95,74800,66900,47000,109000,40600,124000
"Hermit Thrush",7590,"32",40892.11,35494.5,0.574341984008678,14168.4,75056.7,4769.85,89644.075,40900,35500,14200,75100,4770,89600
"Hermit Thrush",7590,"16",1407159,1410394.5,0.249272054082156,976914.3,1905388.7,785020.825,2161456.15,1410000,1410000,977000,1910000,785000,2160000
"Hermit Thrush",7590,"30",8869.21,8908,0.400175951392618,4380.5,13617.7,3222.15,16165.575,8870,8910,4380,13600,3220,16200
"Hermit Thrush",7590,"2",1937584.37,1533850,0.663836833521772,750093.8,3917542.5,261149.35,5101100.275,1940000,1530000,750000,3920000,261000,5100000
"Hermit Thrush",7590,"3",13058.35,9764.5,1.20771851565966,0,34038.2,0,51781.8749999999,13100,9760,0,34000,0,51800
"Hermit Thrush",7590,"11",29512.76,26593,0.564877175263826,11700.8,52717.6,5491.45,72696.8249999999,29500,26600,11700,52700,5490,72700
"Hermit Thrush",7590,"7",17717344.04,15868013.5,0.382154580529734,11067065,27536880.3,10502407.425,35511487.5749999,17700000,15900000,11100000,27500000,10500000,35500000
"Hermit Thrush",7590,"14",1676078.63,1678954.5,0.115039945090798,1459628.3,1913782.6,1276605.225,2008533.325,1680000,1680000,1460000,1910000,1280000,2010000
"Hermit Thrush",7590,"12",3308788.1,3271826.5,0.154625250705866,2660418,3909473.5,2403171.9,4225382.525,3310000,3270000,2660000,3910000,2400000,4230000
"Hermit Thrush",7590,"8",10642543.37,10177782,0.164278724902364,8727662.8,12956644.8,8073663.55,14813757.15,10600000,10200000,8730000,1.3e+07,8070000,14800000
"Hermit Thrush",7590,"28",139491.95,135403,0.265332045913206,95282.7,187463.3,83472.35,213951.65,139000,135000,95300,187000,83500,214000
"Hermit Thrush",7590,"23",13605.03,12111,0.517159233715447,6846.5,22145.4,4437.875,29827.1,13600,12100,6850,22100,4440,29800
"Hermit Thrush",7590,"17",9894.99,9001,0.910625976981678,0,21284,0,26776.425,9890,9000,0,21300,0,26800
"Hermit Thrush",7590,"34",225842.48,214915,0.4273484230788,117153.9,360267.5,77863.775,410707.85,226000,215000,117000,360000,77900,411000
"Hermit Thrush",7590,"35",30695.7,24931,0.905753038912427,3126.1,70442.1,961.85,102003.9,30700,24900,3130,70400,962,102000
"Hermit Thrush",7590,"13",80910.04,76033.5,0.299710685886725,55273.9,112150.8,44830.4,132131.45,80900,76000,55300,112000,44800,132000
"Hermit Thrush",7590,"1",7784.86,6163,0.663793351415503,3013.8,15739.6,1049.6,20494.55,7780,6160,3010,15700,1050,20500
"Hermit Thrush",7590,"29",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Hermit Thrush",7590,"33",0,0,NA,0,0,0,0,0,0,0,0,0,0
"American Robin",7610,"10",30801714.2,30412153,0.158689509084015,24761606.9,37929430.6,23435876.2,39950914.225,30800000,30400000,24800000,37900000,23400000,4e+07
"American Robin",7610,"4",30626354.82,29340399.5,0.192039712610698,23558310.4,38282277.2,22331194.075,44384947.9,30600000,29300000,23600000,38300000,22300000,44400000
"American Robin",7610,"5",21541051.82,20828922.5,0.163327166881108,17435397.9,26439402.9,15648012.025,28812772.35,21500000,20800000,17400000,26400000,15600000,28800000
"American Robin",7610,"6",28998740.17,29688163,0.159121623398637,23012730.4,34759697.3,20763945.65,36339678.525,2.9e+07,29700000,2.3e+07,34800000,20800000,36300000
"American Robin",7610,"9",10861103.83,10731701.5,0.137424259560056,9178836.4,12726846.5,8377247.025,13990717.825,10900000,10700000,9180000,12700000,8380000,1.4e+07
"American Robin",7610,"15",976727.63,899156,0.303670204770732,638200.3,1432087.1,587855.575,1662439.4,977000,899000,638000,1430000,588000,1660000
"American Robin",7610,"32",1409393.35,1304644,0.309334876747344,907927.9,2017446.6,792997.85,2317774.8,1410000,1300000,908000,2020000,793000,2320000
"American Robin",7610,"33",9274.69,7367,0.599763693053587,3711.1,16194,2271.025,21722.475,9270,7370,3710,16200,2270,21700
"American Robin",7610,"16",8770312.62,8601284.5,0.185475442493461,6565990.3,10851730.1,6270403.95,11785176.35,8770000,8600000,6570000,10900000,6270000,11800000
"American Robin",7610,"18",1803797.95,1760103.5,0.188451606058015,1397340.9,2328881.9,1284751.975,2450607.325,1800000,1760000,1400000,2330000,1280000,2450000
"American Robin",7610,"30",3590276.06,3520084,0.124365515174262,3067364.9,4222391.3,2928414.7,4581732.675,3590000,3520000,3070000,4220000,2930000,4580000
"American Robin",7610,"24",7774987.31,7723030.5,0.150752269842447,6331700.5,9331895.7,5702082.3,10054978.15,7770000,7720000,6330000,9330000,5700000,10100000
"American Robin",7610,"27",1676978.56,1663594.5,0.166478094166524,1306509.4,2073085.2,1208931.35,2256360.575,1680000,1660000,1310000,2070000,1210000,2260000
"American Robin",7610,"28",15800817.4,15645272,0.121786264767501,13377081.8,18359138.8,12531618.15,19852877.2,15800000,15600000,13400000,18400000,12500000,19900000
"American Robin",7610,"29",3885143.59,3859878,0.121631529306579,3304898.2,4528621,3097015.725,4762181.05,3890000,3860000,3300000,4530000,3100000,4760000
"American Robin",7610,"2",6127403,5575559.5,0.368051606953762,3583577.9,9068981.9,2744966.025,11124989.05,6130000,5580000,3580000,9070000,2740000,11100000
"American Robin",7610,"3",1638615.46,1500119,0.743018158451835,344427.6,3141773.1,214698.9,4378572.5,1640000,1500000,344000,3140000,215000,4380000
"American Robin",7610,"22",30786708.11,30820354,0.115094643264778,26207906.9,35191629.3,24540430.375,37707305.1,30800000,30800000,26200000,35200000,24500000,37700000
"American Robin",7610,"23",11665525.38,11477961,0.17414753359506,9010932.4,14726669.4,8663835.3,16147320.725,11700000,11500000,9010000,14700000,8660000,16100000
"American Robin",7610,"11",18851882.02,18888787.5,0.110104657440828,16311234.8,21576902.3,15430967.4,23045874.125,18900000,18900000,16300000,21600000,15400000,2.3e+07
"American Robin",7610,"19",5949649.93,5724871.5,0.220202353732025,4468322.3,7770680.2,4034169.525,8668039.5,5950000,5720000,4470000,7770000,4030000,8670000
"American Robin",7610,"25",414386.09,402947,0.341182546878921,249697.1,592237.3,204094.1,744633.25,414000,403000,250000,592000,204000,745000
"American Robin",7610,"26",791159.98,794118.5,0.202682052880595,601311.9,981695.2,489552.85,1076123.775,791000,794000,601000,982000,490000,1080000
"American Robin",7610,"7",24218692.48,23371746.5,0.227467055147766,16757740.8,31493746.3,15092796.925,35792018.875,24200000,23400000,16800000,31500000,15100000,35800000
"American Robin",7610,"14",13162593,12910790,0.123518504176665,11330257.7,15576993.9,10845474.9,16816163.7,13200000,12900000,11300000,15600000,10800000,16800000
"American Robin",7610,"12",13746699.59,13497215,0.131870642134993,11684568.5,16280570.3,10745920.15,17726763.15,13700000,13500000,11700000,16300000,10700000,17700000
"American Robin",7610,"8",27060419.86,26811926.5,0.13677370833633,22107870,31980562.5,20302679.75,33145409.15,27100000,26800000,22100000,3.2e+07,20300000,33100000
"American Robin",7610,"17",5915058.07,5710711,0.184195464423321,4552386.2,7319989.1,4229535.175,8064490.725,5920000,5710000,4550000,7320000,4230000,8060000
"American Robin",7610,"34",958034.24,925729.5,0.322612445875973,594539.7,1420759.7,387664.85,1524051.45,958000,926000,595000,1420000,388000,1520000
"American Robin",7610,"35",338389.21,296944,0.693118920481705,77748.3,667982.9,35396.2,916032.675,338000,297000,77700,668000,35400,916000
"American Robin",7610,"13",11200149.01,11040354,0.14398993420261,9295257.7,13200609.8,8564293.975,14732546.85,11200000,1.1e+07,9300000,13200000,8560000,14700000
"American Robin",7610,"21",157034.93,145121,0.410822493814662,86526.5,239795.4,62980.75,313282.45,157000,145000,86500,240000,63000,313000
"American Robin",7610,"20",1005.19,835.5,0.765440516646852,239.6,2024,0,2827.075,1010,836,240,2020,0,2830
"American Robin",7610,"37",3224.14,1538,1.20291894172012,0,8622,0,13030.75,3220,1540,0,8620,0,13000
"Varied Thrush",7630,"10",2706004.89,2556474,0.226701930468984,1984082.7,3516152.6,1771397.525,4046006.24999999,2710000,2560000,1980000,3520000,1770000,4050000
"Varied Thrush",7630,"4",11933814.77,11777070,0.24990516463937,8441249.2,16292296.4,7424086.1,18046302.275,11900000,11800000,8440000,16300000,7420000,1.8e+07
"Varied Thrush",7630,"5",11162606.74,10935917.5,0.248546616471936,7931135.4,15230047.4,7070565.925,16861642.875,11200000,10900000,7930000,15200000,7070000,16900000
"Varied Thrush",7630,"6",705439,636524,0.424790755837016,361762.8,1099909.4,289914.475,1386186,705000,637000,362000,1100000,290000,1390000
"Varied Thrush",7630,"9",336468.31,333425,0.344789628109412,189465.6,475311.8,166753.325,574206.2,336000,333000,189000,475000,167000,574000
"Varied Thrush",7630,"32",800.11,630,0.950961499239813,0,1964.1,0,2869.5,800,630,0,1960,0,2870
"Varied Thrush",7630,"2",4941337.05,4553620,0.439733975641559,2543826.1,7625951.3,1687111,10664528.35,4940000,4550000,2540000,7630000,1690000,10700000
"Varied Thrush",7630,"3",359598.33,313840.5,0.927799391426629,0,813077.8,0,1083095.75,360000,314000,0,813000,0,1080000
"Mountain Bluebird",7680,"10",1593320.2,1575078.5,0.161136560344936,1272428.7,1953252.6,1197759.975,2189041.85,1590000,1580000,1270000,1950000,1200000,2190000
"Mountain Bluebird",7680,"9",1197943.4,1187292,0.194684356873417,911737.3,1493268.9,824451.725,1686516.525,1200000,1190000,912000,1490000,824000,1690000
"Mountain Bluebird",7680,"15",31293.89,29068.5,0.460252747802118,14661.8,49758.3,6960.85,58856.025,31300,29100,14700,49800,6960,58900
"Mountain Bluebird",7680,"16",1594704.25,1604907.5,0.18135134586719,1233234.4,1966825.7,1077905.675,2167271.525,1590000,1600000,1230000,1970000,1080000,2170000
"Mountain Bluebird",7680,"18",29711.26,26999,0.47022559066595,12994.4,47408.2,10114.5,60230.7499999999,29700,27000,13000,47400,10100,60200
"Mountain Bluebird",7680,"4",12222.93,8710.5,0.955156016494913,520.2,28534.8,0,38381.3,12200,8710,520,28500,0,38400
"Mountain Bluebird",7680,"11",121172.25,112378,0.328413428829767,76375.3,171355.1,64055.175,209720.55,121000,112000,76400,171000,64100,210000
"Mountain Bluebird",7680,"6",69698.75,65125,0.501055197958319,32202.3,110885.4,21400.675,158606.2,69700,65100,32200,111000,21400,159000
"Mountain Bluebird",7680,"17",422115.01,420301,0.255501267360386,292694.7,553413.6,221222.075,670758.875,422000,420000,293000,553000,221000,671000
"Mountain Bluebird",7680,"34",74453.35,67399,0.546364571899806,33144.7,129109.9,22731.35,159742.325,74500,67400,33100,129000,22700,160000
"Mountain Bluebird",7680,"35",14786.44,13217,0.73233577621963,2847.8,28811.1,725.3,44548.075,14800,13200,2850,28800,725,44500
"Mountain Bluebird",7680,"5",5377.2,4467.5,1.05191200589838,181.6,11300.8,0,20865.3,5380,4470,182,11300,0,20900
"Mountain Bluebird",7680,"33",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Gray Partridge",2881,"9",42181.43,39544.5,0.378631996340383,24069.2,58109.9,20976.175,84352.55,42200,39500,24100,58100,21000,84400
"Gray Partridge",2881,"11",574364.55,570641,0.122749439331162,484321,666916.5,460431.975,703377.025,574000,571000,484000,667000,460000,703000
"Gray Partridge",2881,"22",10206.5,8004.5,0.692327021240662,3062.7,21374.2,280.25,26688.7,10200,8000,3060,21400,280,26700
"Gray Partridge",2881,"6",3354.87,3000,0.610458227374464,944.1,6392.4,401.725,7412.35,3350,3000,944,6390,402,7410
"Gray Partridge",2881,"10",40653.12,36434,0.64095941410292,10379,77879.5,4505.325,105670.15,40700,36400,10400,77900,4510,106000
"Gray Partridge",2881,"17",105654.85,101911.5,0.304278232749085,68303.8,144757.9,53797.3,182049.075,106000,102000,68300,145000,53800,182000
"Gray Partridge",2881,"13",994.77,838.5,0.816422008184674,0,2188.2,0,3048.475,995,838,0,2190,0,3050
"Gray Partridge",2881,"19",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Gray Partridge",2881,"16",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Sharp-tailed Grouse",3080,"10",8292.93,6650,0.668777521200532,2626.9,15693.7,791.3,22017.9,8290,6650,2630,15700,791,22000
"Sharp-tailed Grouse",3080,"4",3217.07,2773,0.816330048549369,839.2,6176.9,0,9220.225,3220,2770,839,6180,0,9220
"Sharp-tailed Grouse",3080,"9",564.51,443.5,0.880548734536595,0,1254.9,0,1700.1,565,444,0,1250,0,1700
"Sharp-tailed Grouse",3080,"11",378304.14,379414,0.186657861069344,293038.5,470922.5,259098.6,528520.9,378000,379000,293000,471000,259000,529000
"Sharp-tailed Grouse",3080,"12",24806.4,21933.5,0.56485564346864,9113.9,43667.6,6918.275,55530.525,24800,21900,9110,43700,6920,55500
"Sharp-tailed Grouse",3080,"6",40855.55,35346.5,0.602651923285676,16738.9,71842.1,10453.725,102043.65,40900,35300,16700,71800,10500,102000
"Sharp-tailed Grouse",3080,"17",215386.62,202641,0.247919529284423,153341,292470.8,133540.85,328744.1,215000,203000,153000,292000,134000,329000
"Sharp-tailed Grouse",3080,"18",1804.31,1431.5,0.779604400453279,300,3628.5,0,5327.64999999999,1800,1430,300,3630,0,5330
"Sharp-tailed Grouse",3080,"19",9280.42,7757.5,0.636574833732757,3210.1,17392.6,1699.95,24768.425,9280,7760,3210,17400,1700,24800
"Sharp-tailed Grouse",3080,"13",195.33,96.5,1.64479907144621,0,505.1,0,916.825,195,96.5,0,505,0,917
"Sharp-tailed Grouse",3080,"8",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Sharp-tailed Grouse",3080,"7",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Sharp-tailed Grouse",3080,"16",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Ring-necked Pheasant",3091,"10",379129.9,361128.5,0.299295928164895,253471.8,528026.2,219455.5,602442.35,379000,361000,253000,528000,219000,602000
"Ring-necked Pheasant",3091,"5",21081.91,19390.5,0.485523442251084,9127.2,33513.9,6038.8,42184.0749999999,21100,19400,9130,33500,6040,42200
"Ring-necked Pheasant",3091,"9",755900.17,730685,0.228219543793919,570943.9,1010447.4,493136.175,1118784.825,756000,731000,571000,1010000,493000,1120000
"Ring-necked Pheasant",3091,"32",53412.76,49772,0.496772174037244,25082.7,83753.1,8912.7,120406.325,53400,49800,25100,83800,8910,120000
"Ring-necked Pheasant",3091,"33",14665.14,13642,0.647257490895464,3352.1,25481.4,937.325,36711.2249999999,14700,13600,3350,25500,937,36700
"Ring-necked Pheasant",3091,"16",26057.49,23763.5,0.480817922051402,13574.2,42660.2,8378.55,55630.075,26100,23800,13600,42700,8380,55600
"Ring-necked Pheasant",3091,"18",1418412.63,1350810,0.202712578013434,1099563.3,1783842.2,1000508.5,2076253.675,1420000,1350000,1100000,1780000,1e+06,2080000
"Ring-necked Pheasant",3091,"4",119827.34,99260.5,0.913830373107405,1951.2,258659.6,0,395930.65,120000,99300,1950,259000,0,396000
"Ring-necked Pheasant",3091,"22",996450.52,961492,0.193966335883183,774728.5,1270332.3,688820.075,1345389.75,996000,961000,775000,1270000,689000,1350000
"Ring-necked Pheasant",3091,"23",397858.01,378410,0.244256885110036,293643,537839.7,258810.05,623481.3,398000,378000,294000,538000,259000,623000
"Ring-necked Pheasant",3091,"11",4404851.55,4397558.5,0.159118358071346,3458225.8,5278190.8,3188448.05,5801800.825,4400000,4400000,3460000,5280000,3190000,5800000
"Ring-necked Pheasant",3091,"19",2061214.22,2001199,0.198258562459964,1553298.5,2639336.1,1346723.575,2937804.35,2060000,2e+06,1550000,2640000,1350000,2940000
"Ring-necked Pheasant",3091,"6",867.97,727,0.9061553321328,0,1867.4,0,3147.175,868,727,0,1870,0,3150
"Ring-necked Pheasant",3091,"29",338.27,303.5,0.666517396029788,122.4,619.8,66.375,738.374999999999,338,304,122,620,66.4,738
"Ring-necked Pheasant",3091,"30",422.25,393.5,0.639564712197408,98.3,720.600000000001,0,1120.5,422,394,98.3,721,0,1120
"Ring-necked Pheasant",3091,"12",14175.83,13153.5,0.441013546240558,6887.9,21648.6,5156.05,29252.9499999999,14200,13200,6890,21600,5160,29300
"Ring-necked Pheasant",3091,"17",2989650.05,2910573.5,0.204251442886867,2250190.6,3825187.3,1963777.3,4284794.2,2990000,2910000,2250000,3830000,1960000,4280000
"Ring-necked Pheasant",3091,"14",98887.79,92168,0.365608354751474,63013.5,151948.1,51038.525,192259,98900,92200,63000,152000,51000,192000
"Ring-necked Pheasant",3091,"35",4633.49,3673,0.935773525056371,186.6,10763,0,14615.675,4630,3670,187,10800,0,14600
"Ring-necked Pheasant",3091,"13",13056.17,12542.5,0.369805392949419,7369.2,19252.1,5004.625,22654.2,13100,12500,7370,19300,5000,22700
"Ring-necked Pheasant",3091,"28",7776.98,7315,0.347629213687874,4445.8,11286,3868.125,13240.15,7780,7320,4450,11300,3870,13200
"Rock Pigeon",3131,"10",430418.16,407003.5,0.352877495325042,274732.5,616509.6,207402.275,760115.625,430000,407000,275000,617000,207000,760000
"Rock Pigeon",3131,"5",633797.08,569048,0.4746670410513,307803.8,1052793.1,251175.175,1309497.925,634000,569000,308000,1050000,251000,1310000
"Rock Pigeon",3131,"9",1308699.52,1317086,0.207848158198368,960144.4,1705136,795929.675,1815040.6,1310000,1320000,960000,1710000,796000,1820000
"Rock Pigeon",3131,"15",4807.05,3499,0.872784424919674,560.6,10084.5,0,14952.125,4810,3500,561,10100,0,15000
"Rock Pigeon",3131,"32",355323.01,308524,0.3987338961123,199562.7,560177.6,174505.15,687141.075,355000,309000,2e+05,560000,175000,687000
"Rock Pigeon",3131,"33",372952.24,343739,0.401183158571366,215080.1,569749,177860.9,686214.825,373000,344000,215000,570000,178000,686000
"Rock Pigeon",3131,"16",128274.26,125723,0.318362344136322,79345.6,179124,63019.925,217983.275,128000,126000,79300,179000,63000,218000
"Rock Pigeon",3131,"18",1004684.94,972611.5,0.21493691294797,788509.4,1267481.3,599228.775,1426591.1,1e+06,973000,789000,1270000,599000,1430000
"Rock Pigeon",3131,"30",162891.4,148293,0.461418792338806,80446.8,264793.2,69054.95,344231.05,163000,148000,80400,265000,69100,344000
"Rock Pigeon",3131,"24",230787.74,224622,0.207038072430383,177976.2,298449,151502.625,340702.975,231000,225000,178000,298000,152000,341000
"Rock Pigeon",3131,"27",267013.58,258837,0.249988353852048,191381.5,361578.2,160543.975,434232.525,267000,259000,191000,362000,161000,434000
"Rock Pigeon",3131,"28",851512.41,843794.5,0.156366184041008,686930.2,1009601.7,620714,1133100.575,852000,844000,687000,1010000,621000,1130000
"Rock Pigeon",3131,"31",81932.74,74790.5,0.48593890331332,41837.1,127781.2,31185.95,187884.4,81900,74800,41800,128000,31200,188000
"Rock Pigeon",3131,"29",200023.43,192449,0.294969789340432,127184.1,274980.5,108426.825,321551.65,2e+05,192000,127000,275000,108000,322000
"Rock Pigeon",3131,"22",1074604.19,1067384,0.148084266951837,878133.6,1286501.2,825254.25,1402086.5,1070000,1070000,878000,1290000,825000,1400000
"Rock Pigeon",3131,"23",1317157.67,1281473.5,0.231439454146273,952134.2,1717095.8,831021.925,1916059.825,1320000,1280000,952000,1720000,831000,1920000
"Rock Pigeon",3131,"11",2937954.22,2900109.5,0.153568862009229,2430315,3497349.5,2078232.275,3879178.875,2940000,2900000,2430000,3500000,2080000,3880000
"Rock Pigeon",3131,"19",247986.67,250846.5,0.259717547639428,169340.4,334042.6,153672.275,384270.8,248000,251000,169000,334000,154000,384000
"Rock Pigeon",3131,"6",530155.2,510863,0.281211079905485,355859.9,705760.6,308712.7,835532.9,530000,511000,356000,706000,309000,836000
"Rock Pigeon",3131,"25",93886.64,83851.5,0.48596769247098,36297.6,157201.5,24850.825,195574.375,93900,83900,36300,157000,24900,196000
"Rock Pigeon",3131,"26",63869.81,61445.5,0.395477680693214,36457.1,94566.7,29228.4,117318.35,63900,61400,36500,94600,29200,117000
"Rock Pigeon",3131,"37",41106.98,35651.5,0.545345492592936,19892.8,67270.3,12754.275,96803.2249999998,41100,35700,19900,67300,12800,96800
"Rock Pigeon",3131,"14",581196.27,563473,0.208129437124738,436265.1,723066.6,409501.125,870732.4,581000,563000,436000,723000,410000,871000
"Rock Pigeon",3131,"12",488014.23,487565,0.195705239477655,367142.4,599708.3,347276.4,677224.9,488000,488000,367000,6e+05,347000,677000
"Rock Pigeon",3131,"17",685666.62,679351.5,0.234611244546361,491564.6,876901.5,381832.475,1018808.9,686000,679000,492000,877000,382000,1020000
"Rock Pigeon",3131,"8",148766.34,132969,0.607102540005027,54156.2,280148.7,29186.05,372466.2,149000,133000,54200,280000,29200,372000
"Rock Pigeon",3131,"34",2817.08,2440,0.639933727555778,962.7,5215.9,382.125,6872.05,2820,2440,963,5220,382,6870
"Rock Pigeon",3131,"35",97319.24,70301.5,0.82379658150056,16349.2,224573.3,8624.9,263991.125,97300,70300,16300,225000,8620,264000
"Rock Pigeon",3131,"13",794573.32,778682,0.18058414234251,618444.9,991641.1,565477.7,1062108.85,795000,779000,618000,992000,565000,1060000
"Rock Pigeon",3131,"21",136205.28,117873,0.497745128317399,62772.4,241165.9,43085.05,281204.95,136000,118000,62800,241000,43100,281000
"Rock Pigeon",3131,"20",73838.01,52550.5,1.11727594072818,77.4,186062.5,0,288334.325,73800,52600,77.4,186000,0,288000
"Rock Pigeon",3131,"36",55378.37,53707.5,0.661794640659544,14690.6,108249.9,6365.2,138272.1,55400,53700,14700,108000,6370,138000
"Turkey Vulture",3250,"10",58752.77,57894.5,0.171577124317308,46002.2,72726.3,40466.975,76844.25,58800,57900,46000,72700,40500,76800
"Turkey Vulture",3250,"5",178409.07,174257.5,0.211485412685821,132460.1,228793.2,120781.4,264149.525,178000,174000,132000,229000,121000,264000
"Turkey Vulture",3250,"9",330660.68,330658.5,0.250290522224666,232975.2,430845.5,198431.55,520002.475,331000,331000,233000,431000,198000,520000
"Turkey Vulture",3250,"15",12605.15,11916.5,0.343788923253759,7712.7,18350.9,6840.05,23454.35,12600,11900,7710,18400,6840,23500
"Turkey Vulture",3250,"32",263325.79,249680.5,0.248177962201959,180398.4,352647.2,159884.2,401820.6,263000,250000,180000,353000,160000,402000
"Turkey Vulture",3250,"33",231150.53,232841.5,0.195317757640889,175402.7,286267.8,161962.5,333669.95,231000,233000,175000,286000,162000,334000
"Turkey Vulture",3250,"16",166072.99,166347,0.16616971421358,133059.1,200251.2,122464.275,217647.575,166000,166000,133000,2e+05,122000,218000
"Turkey Vulture",3250,"18",242759.55,228947.5,0.280927649075785,171936.9,329385.9,133804.575,392391.925,243000,229000,172000,329000,134000,392000
"Turkey Vulture",3250,"30",148096.57,146371.5,0.159594968487388,118994.3,179472.1,109225.1,189922.275,148000,146000,119000,179000,109000,190000
"Turkey Vulture",3250,"24",662422.88,661471.5,0.116643652247043,559938.7,762654.3,527994.15,846521.025,662000,661000,560000,763000,528000,847000
"Turkey Vulture",3250,"27",967163.27,962020,0.0902731909803742,869630.4,1091450.2,808680.425,1127795.375,967000,962000,870000,1090000,809000,1130000
"Turkey Vulture",3250,"28",406455.57,403141,0.101971894650907,353476.7,459066.1,330712.525,486422.325,406000,403000,353000,459000,331000,486000
"Turkey Vulture",3250,"29",256627.68,255047,0.100417246862094,225438.5,289893.9,212201,316126.875,257000,255000,225000,290000,212000,316000
"Turkey Vulture",3250,"31",150750.97,143492,0.242456395752191,108703,203052.7,97250.75,216096.5,151000,143000,109000,203000,97300,216000
"Turkey Vulture",3250,"22",926097.06,923543,0.104000808685666,804297.9,1046367.7,753388.7,1106662.125,926000,924000,804000,1050000,753000,1110000
"Turkey Vulture",3250,"23",151934.96,145684.5,0.184593430533781,116701.5,190355.1,109484.15,208864.375,152000,146000,117000,190000,109000,209000
"Turkey Vulture",3250,"11",47410.3,47444.5,0.157257398220757,38670.2,56325.5,34161.975,63812,47400,47400,38700,56300,34200,63800
"Turkey Vulture",3250,"19",741420.83,718204,0.19878827767651,584945.2,925350.7,536868.975,1089040.45,741000,718000,585000,925000,537000,1090000
"Turkey Vulture",3250,"6",10820.97,10279,0.428485172733548,5383.5,17251.6,3784.375,20513.475,10800,10300,5380,17300,3780,20500
"Turkey Vulture",3250,"25",361336.87,352782,0.127422422052311,303366.8,422575.4,289525.675,447954.45,361000,353000,303000,423000,290000,448000
"Turkey Vulture",3250,"26",47347.74,47146,0.227309172956263,34296.3,59673.7,26499.7,70334.85,47300,47100,34300,59700,26500,70300
"Turkey Vulture",3250,"37",164277.47,162204,0.205984921705492,119171.1,211575.9,111817.275,235692.9,164000,162000,119000,212000,112000,236000
"Turkey Vulture",3250,"14",30224.61,28838,0.214123803496011,22474.1,39157,20023.75,44851.4,30200,28800,22500,39200,20000,44900
"Turkey Vulture",3250,"12",117183.88,116801,0.140014099096382,96101,139323.8,89989.475,149607.6,117000,117000,96100,139000,90000,150000
"Turkey Vulture",3250,"8",29152.47,26933,0.411628802731741,15453.7,44660.2,11874.775,57975.7999999999,29200,26900,15500,44700,11900,58000
"Turkey Vulture",3250,"17",91632.15,91650.5,0.221371354396402,65900.7,120501.9,54499.575,127033.95,91600,91700,65900,121000,54500,127000
"Turkey Vulture",3250,"34",166349.51,164948,0.228426008211466,123463.3,205310.6,104131.6,262694.775,166000,165000,123000,205000,104000,263000
"Turkey Vulture",3250,"35",571209.92,559760,0.181880062836123,439815.3,692459.4,396567.95,797329.1,571000,560000,440000,692000,397000,797000
"Turkey Vulture",3250,"13",170121.97,168194,0.165166807745928,138576.6,202561.8,126086.65,218707.925,170000,168000,139000,203000,126000,219000
"Turkey Vulture",3250,"21",726416.96,713428,0.186608507900681,553793.4,901415,512263.85,1007429.725,726000,713000,554000,901000,512000,1010000
"Turkey Vulture",3250,"20",358117.06,346065.5,0.223699614905894,267798.1,459071.7,227397.875,540751.45,358000,346000,268000,459000,227000,541000
"Turkey Vulture",3250,"36",326995.99,313583.5,0.269495211641381,227846,440534.4,190136.725,506738.825,327000,314000,228000,441000,190000,507000
"Ferruginous Hawk",3480,"10",11785.11,11589,0.270361603360034,7602,15970.2,6780.45,17866.2,11800,11600,7600,16000,6780,17900
"Ferruginous Hawk",3480,"16",1989.65,1911.5,0.399886061291356,995.9,2971.7,773.675,3724.725,1990,1910,996,2970,774,3720
